k_index,K,mean_lyapunov,std_lyapunov,min_lyapunov,max_lyapunov,fraction_positive
648,1.5828041036,0.2266610748,0.1347572169,-0.0000073694,0.3480383800,0.999878
649,1.5852467025,0.2266111515,0.1359181651,-0.0000848366,0.3468726571,0.999878
650,1.5876893014,0.2285709566,0.1361821823,-0.0000226205,0.3480854721,0.999512
651,1.5901319003,0.2275346464,0.1375546131,-0.0000698505,0.3481130713,0.999756
652,1.5925744993,0.2309654348,0.1366304383,-0.0000300468,0.3491180226,0.999756
653,1.5950170982,0.2299479571,0.1383304285,-0.0000293505,0.3490981704,0.999634
654,1.5974596971,0.2295390471,0.1390590430,0.0000039955,0.3482402929,1.000000
655,1.5999022960,0.2337729687,0.1377056403,-0.0000211312,0.3491230754,0.999512
656,1.6023448950,0.2307885115,0.1399187590,-0.0000328083,0.3521586018,0.999512
657,1.6047874939,0.2349800190,0.1390357324,-0.0000412218,0.3539839497,0.999756
658,1.6072300928,0.2292798048,0.1425065987,-0.0000424606,0.3538525177,0.999878
659,1.6096726917,0.2345880569,0.1406396932,-0.0000043159,0.3546850130,0.999756
660,1.6121152907,0.2333197731,0.1419954933,-0.0000114220,0.3574531670,0.999878
661,1.6145578896,0.2340620214,0.1427558317,-0.0000424907,0.3541594534,0.999268
662,1.6170004885,0.2371348634,0.1424272210,-0.0000448555,0.3591114475,0.999512
663,1.6194430874,0.2376201339,0.1429413676,-0.0000416524,0.3596515652,0.999878
664,1.6218856864,0.2383851611,0.1429246820,0.0000089778,0.3586522627,1.000000
665,1.6243282853,0.2375739569,0.1449738164,-0.0000312247,0.3574678418,0.999756
666,1.6267708842,0.2396527743,0.1449828478,-0.0000112097,0.3611002389,0.999878
667,1.6292134831,0.2395107251,0.1461471631,-0.0000143470,0.3623192084,0.999878
668,1.6316560821,0.2405666051,0.1469626155,-0.0000282829,0.3617637741,0.999756
669,1.6340986810,0.2397274643,0.1482100162,-0.0000262276,0.3677450008,0.999756
670,1.6365412799,0.2419662615,0.1476960242,-0.0000310385,0.3691929737,0.999878
671,1.6389838788,0.2419364567,0.1483686181,-0.0000436167,0.3668674327,0.999756
672,1.6414264778,0.2461491670,0.1470512909,-0.0000118049,0.3716712657,0.999756
673,1.6438690767,0.2462830530,0.1478582814,-0.0000097587,0.3666336357,0.999634
674,1.6463116756,0.2453092296,0.1488160775,0.0000092709,0.3670953502,1.000000
675,1.6487542745,0.2465861073,0.1489239735,-0.0000028960,0.3665606256,0.999878
676,1.6511968735,0.2495042411,0.1474766966,-0.0000047183,0.3691661947,0.999878
677,1.6536394724,0.2471036333,0.1488990145,-0.0000105388,0.3689044016,0.999878
678,1.6560820713,0.2486055610,0.1487536941,-0.0000052781,0.3720912679,0.999756
679,1.6585246702,0.2472867109,0.1505550124,-0.0000256650,0.3694327816,0.999878
680,1.6609672692,0.2509281951,0.1498507657,-0.0000155996,0.3732525294,0.999878
681,1.6634098681,0.2495886241,0.1514472753,-0.0000171594,0.3699421853,0.999878
682,1.6658524670,0.2495906996,0.1528636804,-0.0000092972,0.3733500993,0.999756
683,1.6682950660,0.2555166875,0.1506752973,-0.0000261014,0.3708258330,0.999634
684,1.6707376649,0.2503087121,0.1544735222,-0.0000284442,0.3732436943,0.999634
685,1.6731802638,0.2561496382,0.1527353141,-0.0000243840,0.3818440569,0.999756
686,1.6756228627,0.2552059969,0.1539070639,-0.0000069514,0.3762666802,0.999878
687,1.6780654617,0.2534451440,0.1558256916,-0.0000512520,0.3761842344,0.999390
688,1.6805080606,0.2571007394,0.1547113649,-0.0000145872,0.3789693823,0.999878
689,1.6829506595,0.2549349197,0.1569473113,0.0000001920,0.3786790524,1.000000
690,1.6853932584,0.2568810421,0.1567431276,0.0000005915,0.3832296901,1.000000
691,1.6878358574,0.2584896599,0.1566229575,0.0000053385,0.3787544669,1.000000
692,1.6902784563,0.2574423301,0.1577262477,-0.0000090134,0.3828896975,0.999878
693,1.6927210552,0.2588932378,0.1578206939,-0.0000007006,0.3797121773,0.999878
694,1.6951636541,0.2596778061,0.1583674375,-0.0001039272,0.3832920807,0.999634
695,1.6976062531,0.2590251138,0.1594644872,-0.0000120700,0.3865412783,0.999878
696,1.7000488520,0.2561533632,0.1612303960,0.0000067228,0.3863770805,1.000000
697,1.7024914509,0.2615178687,0.1592592456,0.0000020238,0.3861589497,1.000000
698,1.7049340498,0.2611926235,0.1599949748,-0.0000115027,0.3855070619,0.999878
699,1.7073766488,0.2655297189,0.1583852680,-0.0000599031,0.3879325381,0.999390
700,1.7098192477,0.2642187703,0.1589260318,-0.0000136470,0.3860096370,0.999756
701,1.7122618466,0.2631587930,0.1600486760,-0.0000337475,0.3927523343,0.999756
702,1.7147044455,0.2668983938,0.1586072826,0.0000029198,0.3878036572,1.000000
703,1.7171470445,0.2657669459,0.1603523879,-0.0000498631,0.3902787706,0.999756
704,1.7195896434,0.2692479021,0.1594707856,-0.0000131722,0.3903619921,0.999756
705,1.7220322423,0.2653362609,0.1627686160,-0.0000015360,0.3948112170,0.999756
706,1.7244748412,0.2672687240,0.1625910373,-0.0000225479,0.3945472807,0.999878
707,1.7269174402,0.2708816830,0.1615023354,-0.0000524757,0.3921115812,0.999878
708,1.7293600391,0.2708004200,0.1625937270,0.0000136563,0.3918592923,1.000000
709,1.7318026380,0.2682151084,0.1650641872,0.0000125876,0.3973152393,1.000000
710,1.7342452369,0.2704401065,0.1649216311,0.0000096242,0.3985410684,1.000000
711,1.7366878359,0.2737454433,0.1640673003,-0.0000036154,0.3954832027,0.999878
712,1.7391304348,0.2718293588,0.1659373736,-0.0000079481,0.3998675096,0.999634
713,1.7415730337,0.2719044608,0.1667357082,-0.0000061880,0.4001299405,0.999878
714,1.7440156326,0.2738320891,0.1667223787,-0.0000275845,0.4005211632,0.999634
715,1.7464582316,0.2745773889,0.1667647448,0.0000144677,0.4051875947,1.000000
716,1.7489008305,0.2715394129,0.1692355911,-0.0000076268,0.4007039264,0.999878
717,1.7513434294,0.2749957142,0.1684989577,-0.0000136699,0.4034588431,0.999878
718,1.7537860283,0.2722809787,0.1702569822,-0.0000041811,0.4055711764,0.999756
719,1.7562286273,0.2726761814,0.1708221227,-0.0000044926,0.4037725986,0.999878
720,1.7586712262,0.2757390901,0.1697731344,-0.0000487892,0.4055003500,0.999756
721,1.7611138251,0.2763693994,0.1703000084,-0.0000123514,0.4060082023,0.999756
722,1.7635564240,0.2767141048,0.1710020671,-0.0000207062,0.4068945446,0.999634
723,1.7659990230,0.2801196885,0.1698552560,-0.0000380011,0.4061557386,0.999878
724,1.7684416219,0.2773232073,0.1719885864,-0.0000127755,0.4055890162,0.999634
725,1.7708842208,0.2814553274,0.1704693579,-0.0000141856,0.4089512045,0.999878
726,1.7733268197,0.2790684081,0.1725277047,-0.0000544390,0.4096787081,0.999634
727,1.7757694187,0.2780622340,0.1734971385,-0.0000338584,0.4120563317,0.999878
728,1.7782120176,0.2822574831,0.1722519389,0.0000181952,0.4121112633,1.000000
729,1.7806546165,0.2799658040,0.1738671486,-0.0000079805,0.4116088536,0.999878
730,1.7830972154,0.2821719818,0.1731791865,-0.0000128658,0.4140376298,0.999634
731,1.7855398144,0.2853329926,0.1713610912,-0.0000085471,0.4161672566,0.999756
732,1.7879824133,0.2807499066,0.1734680889,-0.0000035088,0.4161019667,0.999878
733,1.7904250122,0.2820454360,0.1724896969,-0.0000818163,0.4194696780,0.999878
734,1.7928676111,0.2865604544,0.1706830421,0.0000241472,0.4161635890,1.000000
735,1.7953102101,0.2815598362,0.1737369085,-0.0000056104,0.4189563157,0.999878
736,1.7977528090,0.2848751393,0.1729152962,0.0000055455,0.4181242090,1.000000
737,1.8001954079,0.2848691357,0.1736858939,0.0000182262,0.4181940453,1.000000
738,1.8026380068,0.2894521658,0.1718371466,0.0000182694,0.4156571795,1.000000
739,1.8050806058,0.2877322547,0.1736600856,-0.0000189244,0.4193271531,0.999878
740,1.8075232047,0.2861282911,0.1751913676,0.0000044479,0.4189088137,1.000000
741,1.8099658036,0.2887393581,0.1745522023,-0.0000077230,0.4186552334,0.999878
742,1.8124084025,0.2872994887,0.1762761267,0.0000131188,0.4223312509,1.000000
743,1.8148510015,0.2908210281,0.1754544306,0.0000077087,0.4236222716,1.000000
744,1.8172936004,0.2941558490,0.1748256218,0.0000078429,0.4223769139,1.000000
745,1.8197361993,0.2898845424,0.1777595354,-0.0000862328,0.4221660421,0.999756
746,1.8221787982,0.2911901254,0.1780872294,-0.0000309297,0.4239252520,0.999756
747,1.8246213972,0.2916994391,0.1786625885,-0.0000392965,0.4254796192,0.999878
748,1.8270639961,0.2912794453,0.1794926925,-0.0000270043,0.4293066419,0.999878
749,1.8295065950,0.2916540739,0.1803345962,-0.0000138509,0.4267032799,0.999878
750,1.8319491939,0.2897898429,0.1817349659,-0.0000055458,0.4279785444,0.999634
751,1.8343917929,0.2927252175,0.1812508341,-0.0000113683,0.4258285574,0.999756
752,1.8368343918,0.2923934481,0.1824590429,-0.0000106091,0.4279820408,0.999878
753,1.8392769907,0.2973642657,0.1804685740,0.0000029003,0.4313056440,1.000000
754,1.8417195896,0.2936752732,0.1828046322,0.0000083157,0.4302405317,1.000000
755,1.8441621886,0.2926656986,0.1837913676,-0.0000048026,0.4329258831,0.999756
756,1.8466047875,0.2971719140,0.1824771235,-0.0000445737,0.4319648839,0.999756
757,1.8490473864,0.2974589436,0.1829585381,-0.0000069002,0.4363537049,0.999878
758,1.8514899853,0.2983796614,0.1825965414,-0.0000192952,0.4332945721,0.999634
759,1.8539325843,0.2978144717,0.1832603651,-0.0000010553,0.4371191925,0.999878
760,1.8563751832,0.2989308894,0.1830137686,-0.0000269467,0.4349691127,0.999878
761,1.8588177821,0.3007254570,0.1826701714,0.0000130919,0.4368841270,1.000000
762,1.8612603810,0.3013459022,0.1825798799,0.0000024853,0.4376369389,1.000000
763,1.8637029800,0.2977254479,0.1852893415,-0.0000137201,0.4368955280,0.999878
764,1.8661455789,0.3039530767,0.1823880766,-0.0000312764,0.4381749433,0.999878
765,1.8685881778,0.2984079229,0.1854919484,-0.0000256705,0.4412599561,0.999634
766,1.8710307767,0.3031264318,0.1834705622,-0.0000178482,0.4433252348,0.999756
767,1.8734733757,0.3054867464,0.1825792467,-0.0000386059,0.4418325630,0.999512
768,1.8759159746,0.2979068874,0.1866445343,0.0000248480,0.4417334355,1.000000
769,1.8783585735,0.3024843746,0.1851981544,-0.0000297409,0.4444952761,0.999878
770,1.8808011724,0.3047690794,0.1839196812,-0.0000041863,0.4446274853,0.999878
771,1.8832437714,0.3058474074,0.1837916009,0.0000187106,0.4446912066,1.000000
772,1.8856863703,0.3044770959,0.1846802875,0.0000055821,0.4449415358,1.000000
773,1.8881289692,0.3099672828,0.1817099641,0.0000010858,0.4451088471,1.000000
774,1.8905715681,0.3080946449,0.1830011982,-0.0000286422,0.4468239568,0.999878
775,1.8930141671,0.3074607138,0.1829646518,-0.0000143016,0.4499372719,0.999756
776,1.8954567660,0.3026315941,0.1860548366,0.0000014127,0.4483509138,1.000000
777,1.8978993649,0.3103697525,0.1825048663,-0.0000281085,0.4506839659,0.999878
778,1.9003419638,0.3086263470,0.1842140902,0.0000295125,0.4487769747,1.000000
779,1.9027845628,0.3114965094,0.1835412039,-0.0000119882,0.4519906666,0.999878
780,1.9052271617,0.3109785628,0.1844120810,0.0000039617,0.4504281605,1.000000
781,1.9076697606,0.3143112785,0.1835949674,-0.0000330612,0.4535311030,0.999756
782,1.9101123596,0.3111038863,0.1860933704,0.0000079726,0.4560625605,1.000000
783,1.9125549585,0.3117611250,0.1860542074,0.0000079895,0.4541361300,1.000000
784,1.9149975574,0.3120861344,0.1869032510,-0.0000271925,0.4533761215,0.999878
785,1.9174401563,0.3145361039,0.1863778808,0.0000388111,0.4543966035,1.000000
786,1.9198827553,0.3156697677,0.1861202742,-0.0000311654,0.4545642628,0.999634
787,1.9223253542,0.3120640947,0.1884095336,0.0000100010,0.4574256051,1.000000
788,1.9247679531,0.3158555694,0.1872568589,-0.0000315636,0.4547182135,0.999878
789,1.9272105520,0.3174311296,0.1872163336,0.0000095102,0.4598822617,1.000000
790,1.9296531510,0.3166179114,0.1885786335,-0.0000222923,0.4576535602,0.999878
791,1.9320957499,0.3184080574,0.1883384287,0.0000025174,0.4588729158,1.000000
792,1.9345383488,0.3180019449,0.1891601290,0.0000153933,0.4603754325,1.000000
793,1.9369809477,0.3190036763,0.1891653947,-0.0000131250,0.4632634460,0.999878
794,1.9394235467,0.3167414632,0.1903807711,0.0000123569,0.4595856834,1.000000
795,1.9418661456,0.3210533678,0.1891115032,-0.0000047861,0.4612681539,0.999878
796,1.9443087445,0.3157575313,0.1919057642,-0.0000035521,0.4620463477,0.999878
797,1.9467513434,0.3200374580,0.1901721913,-0.0000095114,0.4639430393,0.999878
798,1.9491939424,0.3197116761,0.1909583205,-0.0000002475,0.4619023577,0.999878
799,1.9516365413,0.3222257136,0.1901950993,-0.0000060860,0.4640088181,0.999756
800,1.9540791402,0.3212923194,0.1909890008,-0.0000483668,0.4644158106,0.999878
801,1.9565217391,0.3242801011,0.1902252984,-0.0000071385,0.4634795237,0.999878
802,1.9589643381,0.3234479355,0.1908602593,-0.0000154010,0.4667957733,0.999878
803,1.9614069370,0.3232028343,0.1914547260,0.0000087328,0.4645719991,1.000000
804,1.9638495359,0.3256006053,0.1908078582,-0.0000460346,0.4711873239,0.999878
805,1.9662921348,0.3265391568,0.1906075698,-0.0000280238,0.4695423195,0.999756
806,1.9687347338,0.3266980017,0.1910294334,0.0000042146,0.4680756441,1.000000
807,1.9711773327,0.3238436486,0.1927143128,-0.0000070323,0.4707856165,0.999756
808,1.9736199316,0.3277510332,0.1906728772,0.0000122559,0.4687659507,1.000000
809,1.9760625305,0.3242829772,0.1925343068,-0.0000137463,0.4704655573,0.999878
810,1.9785051295,0.3297902823,0.1894947619,-0.0000019083,0.4729045383,0.999878
811,1.9809477284,0.3279498105,0.1903145054,0.0000120819,0.4711760346,1.000000
812,1.9833903273,0.3238507420,0.1926853768,0.0000231895,0.4736029877,1.000000
813,1.9858329262,0.3327514155,0.1873491527,0.0000227570,0.4737184532,1.000000
814,1.9882755252,0.3301580185,0.1891981480,0.0000067530,0.4733746439,1.000000
815,1.9907181241,0.3307291229,0.1891669504,0.0000120085,0.4737525154,1.000000
816,1.9931607230,0.3348536091,0.1874249989,-0.0000015884,0.4750500625,0.999878
817,1.9956033219,0.3321559088,0.1891941546,-0.0000027104,0.4730294163,0.999878
818,1.9980459209,0.3304501006,0.1906342596,-0.0000043232,0.4783190992,0.999756
819,2.0004885198,0.3321701660,0.1897767088,0.0000037247,0.4785084398,1.000000
820,2.0029311187,0.3326615479,0.1898395716,-0.0000388822,0.4761616810,0.999634
821,2.0053737176,0.3312280474,0.1913628605,0.0000016537,0.4791281613,1.000000
822,2.0078163166,0.3305371263,0.1909660054,-0.0000380913,0.4770698089,0.999634
823,2.0102589155,0.3365524267,0.1882818453,0.0000118403,0.4796121789,1.000000
824,2.0127015144,0.3386621754,0.1872964052,-0.0000335189,0.4799574681,0.999878
825,2.0151441133,0.3375579890,0.1887450651,-0.0000239510,0.4818609506,0.999634
826,2.0175867123,0.3369866899,0.1894417223,0.0000149863,0.4779022022,1.000000
827,2.0200293112,0.3379228107,0.1888912924,-0.0000349747,0.4802456339,0.999878
828,2.0224719101,0.3399785196,0.1891688350,0.0000098177,0.4839657705,1.000000
829,2.0249145090,0.3361434555,0.1916181369,-0.0000043612,0.4815850488,0.999756
830,2.0273571080,0.3392070657,0.1904671052,-0.0000092662,0.4849678464,0.999756
831,2.0297997069,0.3390154612,0.1912853911,-0.0000235546,0.4843834209,0.999878
832,2.0322423058,0.3376587403,0.1928251461,-0.0000176299,0.4858715529,0.999878
833,2.0346849047,0.3433830378,0.1898382045,0.0000252650,0.4865700487,1.000000
834,2.0371275037,0.3410227028,0.1921932839,-0.0000463605,0.4857195657,0.999756
835,2.0395701026,0.3392228592,0.1942532018,-0.0000144416,0.4834210758,0.999878
836,2.0420127015,0.3430215954,0.1925581493,-0.0000296171,0.4847753399,0.999756
837,2.0444553004,0.3444996416,0.1922825671,-0.0000080683,0.4876839794,0.999878
838,2.0468978994,0.3427624805,0.1936377726,-0.0000298845,0.4864745496,0.999878
839,2.0493404983,0.3458655221,0.1923142631,-0.0000040061,0.4869344308,0.999878
840,2.0517830972,0.3419706960,0.1955178121,0.0000172703,0.4896272788,1.000000
841,2.0542256961,0.3449517482,0.1939336212,-0.0000123190,0.4911190741,0.999878
842,2.0566682951,0.3449954298,0.1947006547,0.0000135848,0.4909684014,1.000000
843,2.0591108940,0.3438140089,0.1956881839,0.0000152154,0.4947426184,1.000000
844,2.0615534929,0.3482683966,0.1932253323,-0.0000111934,0.4877887802,0.999878
845,2.0639960918,0.3477808782,0.1940527822,-0.0000334573,0.4927957621,0.999634
846,2.0664386908,0.3502880391,0.1933824815,-0.0000424345,0.4945490468,0.999756
847,2.0688812897,0.3467381391,0.1961492326,-0.0000200321,0.4904684450,0.999878
848,2.0713238886,0.3483169273,0.1961118787,-0.0001056817,0.4941738341,0.999756
849,2.0737664875,0.3473487496,0.1972782923,-0.0000034475,0.4944053567,0.999634
850,2.0762090865,0.3471961559,0.1981967713,-0.0000446804,0.4937472645,0.999756
851,2.0786516854,0.3504721201,0.1966783910,-0.0000266347,0.4984104229,0.999878
852,2.0810942843,0.3509445882,0.1967916457,-0.0000087242,0.4970633625,0.999878
853,2.0835368832,0.3574545917,0.1933654078,-0.0000048787,0.4970745791,0.999878
854,2.0859794822,0.3512208284,0.1973665114,0.0000018837,0.4991751929,1.000000
855,2.0884220811,0.3519269770,0.1972616936,0.0000229438,0.4963877919,1.000000
856,2.0908646800,0.3506536594,0.1980222655,0.0000060269,0.4991821467,1.000000
857,2.0933072789,0.3568562405,0.1946444393,-0.0000222331,0.4964602615,0.999878
858,2.0957498779,0.3563467139,0.1947350338,0.0000032023,0.4996673134,1.000000
859,2.0981924768,0.3552136757,0.1960553739,-0.0000380635,0.4989764717,0.999878
860,2.1006350757,0.3572086086,0.1955037886,0.0000292743,0.4996555202,1.000000
861,2.1030776746,0.3560437950,0.1966053721,-0.0000281952,0.5039637500,0.999878
862,2.1055202736,0.3562737755,0.1972695189,-0.0000210980,0.5014161154,0.999756
863,2.1079628725,0.3606208906,0.1953285541,0.0000196528,0.5031639530,1.000000
864,2.1104054714,0.3605956417,0.1958752218,-0.0000023161,0.5024760622,0.999878
865,2.1128480703,0.3566448740,0.1993721091,-0.0000137894,0.5032469850,0.999634
866,2.1152906693,0.3614002890,0.1966767687,-0.0000220880,0.5041484559,0.999878
867,2.1177332682,0.3591930216,0.1986308047,0.0000010573,0.5027338697,1.000000
868,2.1201758671,0.3612568864,0.1977823794,-0.0000021477,0.5055965680,0.999878
869,2.1226184660,0.3614166202,0.1983440271,-0.0000182578,0.5048462770,0.999878
870,2.1250610650,0.3694400232,0.1938618304,-0.0000197146,0.5070654757,0.999756
871,2.1275036639,0.3648414889,0.1976224061,0.0000105434,0.5086590784,1.000000
872,2.1299462628,0.3639257788,0.1984970233,-0.0000137473,0.5081147806,0.999756
873,2.1323888617,0.3621351894,0.1995871859,-0.0000392648,0.5085514313,0.999878
874,2.1348314607,0.3649035448,0.1980508547,0.0000374457,0.5093640455,1.000000
875,2.1372740596,0.3700083190,0.1951975014,0.0000033773,0.5081875487,1.000000
876,2.1397166585,0.3636288214,0.2001122273,-0.0000151949,0.5090901107,0.999634
877,2.1421592574,0.3685110444,0.1979683744,0.0000053537,0.5104587420,1.000000
878,2.1446018564,0.3708379481,0.1972210167,-0.0000227975,0.5150498205,0.999878
879,2.1470444553,0.3705592385,0.1979187405,-0.0000369581,0.5145655279,0.999756
880,2.1494870542,0.3685237906,0.1995833657,-0.0000326096,0.5121104065,0.999878
881,2.1519296532,0.3743590304,0.1967126536,-0.0000789922,0.5142180907,0.999756
882,2.1543722521,0.3669449704,0.2021986207,-0.0000170908,0.5147977454,0.999878
883,2.1568148510,0.3764931498,0.1965221049,-0.0000563923,0.5137548124,0.999756
884,2.1592574499,0.3705433747,0.2012572935,-0.0000348992,0.5150542422,0.999878
885,2.1617000489,0.3759390350,0.1978554265,-0.0000069757,0.5140840178,0.999878
886,2.1641426478,0.3758920223,0.1982075437,0.0000101838,0.5147787456,1.000000
887,2.1665852467,0.3781827375,0.1969137602,-0.0000018143,0.5156936129,0.999878
888,2.1690278456,0.3744334608,0.2001339281,-0.0000125189,0.5135263689,0.999756
889,2.1714704446,0.3738415890,0.2007397481,-0.0000002572,0.5190177266,0.999878
890,2.1739130435,0.3798272544,0.1977166477,-0.0000223697,0.5168105183,0.999512
891,2.1763556424,0.3800550783,0.1976503786,0.0000167664,0.5217446610,1.000000
892,2.1787982413,0.3757841966,0.2007451594,0.0000085900,0.5212175794,1.000000
893,2.1812408403,0.3755432819,0.2013288593,0.0000077634,0.5224057387,1.000000
894,2.1836834392,0.3798773267,0.1987554941,-0.0000072098,0.5198431219,0.999878
895,2.1861260381,0.3823019321,0.1972050856,-0.0000107031,0.5227491988,0.999634
896,2.1885686370,0.3797378497,0.1996727645,0.0000007724,0.5226118167,1.000000
897,2.1910112360,0.3812978195,0.1985545947,-0.0000385995,0.5210536121,0.999878
898,2.1934538349,0.3828159552,0.1973637412,-0.0000097498,0.5240505850,0.999878
899,2.1958964338,0.3821008740,0.1985028262,0.0000087667,0.5275583963,1.000000
900,2.1983390327,0.3831017918,0.1997746237,-0.0000336653,0.5280808952,0.999878
901,2.2007816317,0.3846734428,0.1987493593,0.0000005432,0.5261493108,1.000000
902,2.2032242306,0.3855233275,0.1987487991,0.0000246652,0.5242516158,1.000000
903,2.2056668295,0.3862099594,0.1990998740,-0.0000156763,0.5303678559,0.999756
904,2.2081094284,0.3860203095,0.2002540659,-0.0000480270,0.5263556670,0.999634
905,2.2105520274,0.3880585747,0.1993706629,-0.0000514021,0.5294462420,0.999634
906,2.2129946263,0.3907751741,0.1987307336,0.0000107321,0.5283002628,1.000000
907,2.2154372252,0.3839501611,0.2046978628,0.0000192840,0.5282789259,1.000000
908,2.2178798241,0.3885405572,0.2022744428,-0.0000380338,0.5285117595,0.999634
909,2.2203224231,0.3920244033,0.2007725264,-0.0000636364,0.5333622923,0.999756
910,2.2227650220,0.3862493954,0.2047281062,-0.0000148231,0.5346930512,0.999878
911,2.2252076209,0.3915544933,0.2020078612,-0.0000257522,0.5318961313,0.999878
912,2.2276502198,0.3924493847,0.2020368001,-0.0000097039,0.5337059945,0.999756
913,2.2300928188,0.3905632781,0.2035731841,-0.0000464046,0.5333140528,0.999756
914,2.2325354177,0.3881088015,0.2059155986,-0.0000420180,0.5365273795,0.999634
915,2.2349780166,0.3950416070,0.2016408816,-0.0000356163,0.5328738208,0.999634
916,2.2374206155,0.3958110490,0.2017210423,-0.0000272158,0.5327345103,0.999756
917,2.2398632145,0.3945663821,0.2030877766,-0.0000012926,0.5348686665,0.999878
918,2.2423058134,0.3958459826,0.2020660781,-0.0000334068,0.5377871997,0.999634
919,2.2447484123,0.3952048078,0.2023621215,-0.0000181851,0.5417451707,0.999878
920,2.2471910112,0.3962585755,0.2006825775,-0.0000277866,0.5378825017,0.999878
921,2.2496336102,0.4006141734,0.1983142270,-0.0000174656,0.5387011913,0.999756
922,2.2520762091,0.3969769668,0.2007711299,-0.0000357775,0.5383621652,0.999634
923,2.2545188080,0.3961612258,0.2011698546,-0.0000176408,0.5377671046,0.999756
924,2.2569614069,0.4001192550,0.1986873798,-0.0000504396,0.5406102382,0.999756
925,2.2594040059,0.4039218723,0.1962577708,0.0000016761,0.5394390713,1.000000
926,2.2618466048,0.3987345510,0.2003837984,-0.0000086503,0.5429569699,0.999756
927,2.2642892037,0.4003949724,0.1995813374,-0.0000003930,0.5404404264,0.999878
928,2.2667318026,0.4034668876,0.1980653576,-0.0000437207,0.5433708645,0.999878
929,2.2691744016,0.4034383173,0.1991273703,-0.0000478069,0.5431839873,0.999634
930,2.2716170005,0.4029099142,0.1999239809,-0.0000201653,0.5444260683,0.999756
931,2.2740595994,0.4052148430,0.1997323681,-0.0000071539,0.5441869348,0.999756
932,2.2765021983,0.4067902079,0.1983063081,-0.0000557577,0.5488405281,0.999512
933,2.2789447973,0.4058790270,0.1992977828,-0.0000467847,0.5444326676,0.999634
934,2.2813873962,0.4082423479,0.1980063615,-0.0000507331,0.5479283442,0.999756
935,2.2838299951,0.4092474053,0.1971402265,-0.0000149146,0.5480553124,0.999634
936,2.2862725940,0.4050247890,0.2011817415,0.0000177409,0.5482106732,1.000000
937,2.2887151930,0.4067852654,0.1997256281,-0.0000258083,0.5471025086,0.999756
938,2.2911577919,0.4155969702,0.1930022535,-0.0000453102,0.5452356696,0.999634
939,2.2936003908,0.4085537140,0.1982102008,-0.0000233511,0.5474681101,0.999512
940,2.2960429897,0.4110085102,0.1960136539,-0.0000072907,0.5471358284,0.999756
941,2.2984855887,0.4122878168,0.1954338428,-0.0000235505,0.5539065986,0.999878
942,2.3009281876,0.4097095865,0.1973288646,-0.0000078089,0.5524731449,0.999878
943,2.3033707865,0.4140687754,0.1938059445,-0.0000138941,0.5510359620,0.999878
944,2.3058133854,0.4126875007,0.1946145443,-0.0000106045,0.5508750267,0.999756
945,2.3082559844,0.4145544794,0.1930436926,0.0000070472,0.5517301349,1.000000
946,2.3106985833,0.4161732174,0.1918120450,0.0000050029,0.5512976162,1.000000
947,2.3131411822,0.4177895621,0.1899350016,-0.0000317049,0.5553784263,0.999878
948,2.3155837811,0.4138055290,0.1935743383,-0.0000219347,0.5554025078,0.999756
949,2.3180263801,0.4169796415,0.1904017586,-0.0000199158,0.5574559400,0.999756
950,2.3204689790,0.4176532393,0.1893433366,-0.0000311556,0.5561249694,0.999756
951,2.3229115779,0.4198483741,0.1865345321,-0.0000205345,0.5550054261,0.999756
952,2.3253541768,0.4197729053,0.1852364323,-0.0000141539,0.5567522632,0.999634
953,2.3277967758,0.4240040606,0.1795592264,0.0000339248,0.5569316632,1.000000
954,2.3302393747,0.4229538108,0.1797552050,-0.0000039940,0.5580980992,0.999878
955,2.3326819736,0.4244245233,0.1782926066,-0.0000184173,0.5624128133,0.999878
956,2.3351245725,0.4225653003,0.1786588603,-0.0000263734,0.5590288489,0.999878
957,2.3375671715,0.4228898942,0.1766197422,-0.0000159072,0.5607315483,0.999634
958,2.3400097704,0.4211009157,0.1797478851,0.0000029939,0.5610212411,1.000000
959,2.3424523693,0.4245978394,0.1757682622,0.0000083013,0.5588776319,1.000000
960,2.3448949682,0.4269596609,0.1730497907,-0.0000007712,0.5583035974,0.999878
961,2.3473375672,0.4266430397,0.1754626983,-0.0000014896,0.5570670060,0.999878
962,2.3497801661,0.4293580042,0.1713556826,0.0000303177,0.5620341260,1.000000
963,2.3522227650,0.4289370580,0.1715730015,-0.0000107783,0.5653245553,0.999634
964,2.3546653639,0.4272947481,0.1733750190,0.0000174884,0.5609790501,1.000000
965,2.3571079629,0.4319641608,0.1667950247,-0.0000215326,0.5647291213,0.999878
966,2.3595505618,0.4290394561,0.1708152912,-0.0000659680,0.5626833720,0.999878
967,2.3619931607,0.4328020198,0.1690869661,-0.0000078341,0.5647217495,0.999878
968,2.3644357596,0.4323064597,0.1691389832,0.0000031893,0.5610474801,1.000000
969,2.3668783586,0.4313362100,0.1709920909,-0.0000274901,0.5635468096,0.999634
970,2.3693209575,0.4312582726,0.1703662463,-0.0000381478,0.5646384323,0.999634
971,2.3717635564,0.4370529899,0.1643797482,-0.0000206799,0.5614866112,0.999878
972,2.3742061553,0.4369536847,0.1661956132,0.0000114289,0.5622945267,1.000000
973,2.3766487543,0.4399459058,0.1636579397,0.0000013413,0.5642222939,1.000000
